HYBAS_ID,area,Year,Ephemeral,Seasonal,Permanent,% Ephemeral,% Seasonal,% Permanent
2060048790,4569.738819787487,1984,2.8103905032259835,1.7368869918880407,3.3867472428083936,0.061500024707247476,0.038008452132255864,0.07411249037129636
2060048790,4569.738819787487,1985,2.5711972451171894,3.154849639631023,3.879203950679441,0.05626573741990711,0.0690378545480579,0.08488896419817359
2060048790,4569.738819787487,1986,3.0839775631543427,2.13241571281304,3.5602796065343814,0.06748695461106814,0.04666384222177946,0.07790991448171976
2060048790,4569.738819787487,1987,2.7358705992835923,2.6123655836587902,3.8020784556901126,0.059869299038206786,0.05716662782448202,0.08320122014909652
2060048790,4569.738819787487,1988,2.205372262127269,1.254852648204741,3.0365558061000937,0.04826035686279831,0.027460051825524183,0.06644922009440589
2060048790,4569.738819787487,1989,3.367465869061061,2.846868777883098,3.4112397986495995,0.07369055435902709,0.0622982820277569,0.07464846314363842
2060048790,4569.738819787487,1990,3.019358905190312,3.1819477865191645,3.4769006930324053,0.06607289878616575,0.06963084570043633,0.07608532632055537
2060048790,4569.738819787487,1991,0.0,0.0,0.0,0.0,0.0,0.0
2060048790,4569.738819787487,1992,0.0,0.0,0.0,0.0,0.0,0.0
2060048790,4569.738819787487,1993,0.0,0.0,0.0,0.0,0.0,0.0
2060048790,4569.738819787487,1994,3.0521893523817147,0.2699392324626478,1.920320601592388,0.06679133037462423,0.005907104171769737,0.04202254608681753
2060048790,4569.738819787487,1995,0.0,0.0,0.0,0.0,0.0,0.0
2060048790,4569.738819787487,1996,0.0,0.0,0.0,0.0,0.0,0.0
2060048790,4569.738819787487,1997,3.3909161884834926,1.339273798125492,3.0167533141433744,0.0742037197793546,0.029307447338703132,0.06601588040612935
2060048790,4569.738819787487,1998,2.6889699604387305,2.6795898326697594,4.108495962809875,0.05884296819755181,0.05863770202942084,0.08990658164137569
2060048790,4569.738819787487,1999,3.6269827373359615,0.5648921389758884,2.9094029630095806,0.07936958501065129,0.012361584791888793,0.0636667231486302
2060048790,4569.738819787487,2000,2.9010650716593824,2.1313734763942653,3.6467852292926817,0.06348426433251375,0.04664103486976491,0.07980292469892784
2060048790,4569.738819787487,2001,3.0005986496523667,2.4664524850303318,3.9094288068239065,0.06566236644990375,0.05397359854244434,0.08555037740659567
2060048790,4569.738819787487,2002,2.590478618864521,2.494592868337249,4.121002799835171,0.05668767343217637,0.05458939704683732,0.09018026986555036
2060048790,4569.738819787487,2003,2.412777309463435,2.9938241129303313,4.3414358024060204,0.05279901991369476,0.06551411866180915,0.09500402481662873
2060048790,4569.738819787487,2004,2.1537815593979213,1.4440185582123497,3.687953567834283,0.04713139293807784,0.03159958621616591,0.08070381510350276
2060048790,4569.738819787487,2005,2.5102264146188693,1.5253129988767762,2.8192495127855683,0.05493150732705564,0.033378559673301195,0.06169388719937119
2060048790,4569.738819787487,2006,2.645717149059581,1.338231561706717,3.4279155813499944,0.05789646308894779,0.029284639986688583,0.07501338077587129
2060048790,4569.738819787487,2007,2.3122014950516756,1.2574582392516778,3.4471969550973265,0.0505981104442902,0.02751707020556057,0.07543531678814057
2060048790,4569.738819787487,2008,3.4190565717904087,0.6800592632504929,3.0042464771180777,0.07481951828374757,0.014881797189497116,0.06574219218195469
2060048790,4569.738819787487,2009,2.4695791942866556,1.5221862896204519,3.7369386795166935,0.054042020598488005,0.03331013761725753,0.08177576064818684
2060048790,4569.738819787487,2010,3.0558371798474258,0.9953357799298402,3.6071802453792428,0.06687115610667517,0.021781021173899996,0.07893624532237474
2060048790,4569.738819787487,2011,2.9193042089879397,1.987023732393969,4.05221519619604,0.06388339299276848,0.04348221661574905,0.0886749846325897
2060048790,4569.738819787487,2012,2.428410855745055,2.1537815593979213,4.247634524716297,0.05314113019391308,0.04713139293807784,0.09295136313531877
2060048790,4569.738819787487,2013,2.853643314605133,2.6524916857816163,4.233564333062839,0.0624465298158515,0.0580447108770424,0.09264346388312228
2060048790,4569.738819787487,2014,1.7207323273970332,3.793740564339915,4.4852644281969285,0.037654938176030266,0.0830187613329801,0.0981514393946373
2060048790,4569.738819787487,2015,2.3210605046112613,2.818728394576181,5.2247311673175805,0.050791972936413916,0.061682483523363925,0.11433325564896404
2060048790,4569.738819787487,2016,2.1907809522644235,3.4399013001659036,4.824512382508097,0.04794105393459455,0.07527566532403866,0.10557523247537497
2060048790,4569.738819787487,2017,2.5414935071821105,3.1319204384179784,4.6749514564139245,0.055615727887492285,0.06853609280373768,0.10230237746128633
2060048790,4569.738819787487,2018,1.9114615920328035,4.2773382626513765,4.438363789352068,0.04182868359469381,0.0936013726677336,0.09712510855398232
2060048790,4569.738819787487,2019,1.9171938923360676,4.346125866290515,4.541545194810771,0.041954124030773934,0.0951066579006944,0.09938303640342344
2060048980,2957.43265081288,1984,1.5930583660971318,0.414288976462944,0.92654817629071,0.05386626017195231,0.014008399357769735,0.031329476802659864
2060048980,2957.43265081288,1985,1.3929489736923892,0.7686493588463427,1.073503511337943,0.047099938972727684,0.02599042648139668,0.036298493933340455
2060048980,2957.43265081288,1986,1.3835688459234168,0.5357095192501967,1.0464053644498006,0.046782767666514034,0.01811400571042426,0.035382221270945445
2060048980,2957.43265081288,1987,1.329372552147132,0.8306624257634374,1.1297842779517768,0.04495022234172402,0.0280872812280314,0.03820152177062237
2060048980,2957.43265081288,1988,1.202219709056619,0.590948049445256,1.1334321054174883,0.04065078907971671,0.019981792291460233,0.038324866167483235
